Plot_Idnum,Old_plot_num,Year,Rep,Treatment,Treatment_st,Fert,Fert_st,Tillage,Tillage_st,Yield_bu_ac,Yield_kg_ha,Crop,Rotation,Height_in,Lodging_pct,Pop1_30DAP_no_ac,Pop2_EOS_no_ac,Moisture_pct,Ears_no_ac,Barren_pct,Sampled_ear_bean_weight_g
316,301_4,1995,3,16,NT_ctrl,1,Control,4,No_till,11.7,786.8,Soy,CS,28,,156816,137650,10.4,,,2126
317,302_4,1995,3,17,NT_N,2,N_only,4,No_till,15,1008.8,Soy,CS,32,,147233,122839,10.5,,,2726
318,303_4,1995,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,25.2,1694.7,Soy,CS,38,,148975,118483,10.6,,,4590
319,304_4,1995,3,19,NT_NPK,4,NPK,4,No_till,24.6,1654.4,Soy,CS,39,,150718,126324,10.6,,,4484
320,305_4,1995,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,24.5,1647.6,Soy,CS,40,,151589,131551,10.6,,,4466
401,401_1,1995,4,1,CT_ctrl,1,Control,1,Conv,23.9,1607.3,Soy,CS,36,,136778,114127,10.3,,,4342
402,402_1,1995,4,2,CT_N,2,N_only,1,Conv,22,1479.5,Soy,CS,36,,149846,136778,10.3,,,4006
403,403_1,1995,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,25.7,1728.3,Soy,CS,39,,142006,122839,10.4,,,4672
404,404_1,1995,4,4,CT_NPK,4,NPK,1,Conv,26.7,1795.6,Soy,CS,40,,145490,101930,10.4,,,4852
405,405_1,1995,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,26.2,1762,Soy,CS,38,,146362,123710,10.5,,,4778
406,401_2,1995,4,6,AT_ctrl,1,Control,2,Alt,14.9,1002,Soy,CS,28,,143748,124582,10.3,,,2716
407,402_2,1995,4,7,AT_N,2,N_only,2,Alt,17,1143.3,Soy,CS,31,,151589,126324,10.2,,,3086
408,403_2,1995,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,21.8,1466.1,Soy,CS,38,,146362,121097,10.4,,,3976
409,404_2,1995,4,9,AT_NPK,4,NPK,2,Alt,24.8,1667.8,Soy,CS,39,,148975,118483,10.5,,,4524
410,405_2,1995,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,23,1546.8,Soy,CS,39,,141134,124582,10.4,,,4180
411,401_3,1995,4,11,RT_ctrl,1,Control,3,Chisel,21.7,1459.3,Soy,CS,36,,148975,123710,10.3,,,3944
412,402_3,1995,4,12,RT_N,2,N_only,3,Chisel,23.5,1580.4,Soy,CS,37,,137650,108900,10.4,,,4272
413,403_3,1995,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,24.1,1620.7,Soy,CS,37,,139392,113256,10.4,,,4384
414,404_3,1995,4,14,RT_NPK,4,NPK,3,Chisel,27.7,1862.9,Soy,CS,40,,145490,116741,10.4,,,5038
415,405_3,1995,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,27.2,1829.2,Soy,CS,41,,146362,119354,10.5,,,4960
416,401_4,1995,4,16,NT_ctrl,1,Control,4,No_till,15.5,1042.4,Soy,CS,30,,150718,117612,10.4,,,2824
417,402_4,1995,4,17,NT_N,2,N_only,4,No_till,18.7,1257.6,Soy,CS,34,,152460,123710,10.4,,,3398
418,403_4,1995,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,23.2,1560.2,Soy,CS,38,,146362,113256,10.4,,,4226
419,404_4,1995,4,19,NT_NPK,4,NPK,4,No_till,24.6,1654.4,Soy,CS,42,,142006,142006,10.5,,,4488
420,405_4,1995,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,25.1,1688,Soy,CS,40,,147233,123710,10.5,,,4574
101,101_1,1997,1,1,CT_ctrl,1,Control,1,Conv,65.95,4435.4,Soy,CS,36,,114998,70567,12.9,,,8232
102,102_1,1997,1,2,CT_N,2,N_only,1,Conv,58.68,3946.2,Soy,CS,41,,123710,92347,12.9,,,7324
103,103_1,1997,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,69.27,4658.5,Soy,CS,41,,108029,85378,13,,,8656
104,104_1,1997,1,4,CT_NPK,4,NPK,1,Conv,68.69,4619.7,Soy,CS,39,,89734,86249,12.9,,,8574
105,105_1,1997,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,56.92,3828.2,Soy,CS,41,,92347,92347,13.4,,,7146
106,101_2,1997,1,6,AT_ctrl,1,Control,2,Alt,62.16,4180.5,Soy,CS,39,,123710,115870,12.8,,,7750
107,102_2,1997,1,7,AT_N,2,N_only,2,Alt,65.25,4388,Soy,CS,38,,121097,121968,12.9,,,8144
108,103_2,1997,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,69.54,4676.8,Soy,CS,41,,125453,107158,13,,,8690
109,104_2,1997,1,9,AT_NPK,4,NPK,2,Alt,71.5,4808.1,Soy,CS,38,,119354,105415,13,,,8934
110,105_2,1997,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,67.01,4506.8,Soy,CS,40,,104544,108900,13,,,8374
111,101_3,1997,1,11,RT_ctrl,1,Control,3,Chisel,53.2,3577.4,Soy,CS,39,,107158,90605,12.8,,,6632
112,102_3,1997,1,12,RT_N,2,N_only,3,Chisel,55.68,3744.6,Soy,CS,39,,96703,86249,12.7,,,6934
113,103_3,1997,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,60.18,4047.1,Soy,CS,43,,95832,77537,13.3,,,7546
114,104_3,1997,1,14,RT_NPK,4,NPK,3,Chisel,58.44,3929.8,Soy,CS,42,,83635,80150,13,,,7302
115,105_3,1997,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,64.01,4304.8,Soy,CS,42,,110642,79279,13.1,,,8008
116,101_4,1997,1,16,NT_ctrl,1,Control,4,No_till,54.25,3648.4,Soy,CS,35,,100188,121968,12.6,,,6748
117,102_4,1997,1,17,NT_N,2,N_only,4,No_till,41.24,2773.6,Soy,CS,30,,114998,116741,12.6,,,5130
118,103_4,1997,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,65.59,4411.1,Soy,CS,38,,101930,98446,12.7,,,8168
119,104_4,1997,1,19,NT_NPK,4,NPK,4,No_till,66.47,4470.5,Soy,CS,39,,121097,122839,12.7,,,8278
120,105_4,1997,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,59.62,4009.3,Soy,CS,39,,103673,112385,12.7,,,7424
201,201_1,1997,2,1,CT_ctrl,1,Control,1,Conv,55.81,3753.3,Soy,CS,37,,97574,93218,12.6,,,6942
202,202_1,1997,2,2,CT_N,2,N_only,1,Conv,56.58,3805.2,Soy,CS,37,,133294,106286,12.6,,,7038
203,203_1,1997,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,62.52,4204.3,Soy,CS,40,,114127,107158,12.8,,,7794
204,204_1,1997,2,4,CT_NPK,4,NPK,1,Conv,63.42,4265.2,Soy,CS,37,,94961,86249,12.7,,,7898
205,205_1,1997,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,64.7,4351.2,Soy,CS,40,,124582,103673,12.6,,,8048
206,201_2,1997,2,6,AT_ctrl,1,Control,2,Alt,57.44,3862.6,Soy,CS,36,,136778,120226,12.5,,,7136
207,202_2,1997,2,7,AT_N,2,N_only,2,Alt,56.29,3785.7,Soy,CS,42,,130679.99,104544,12.6,,,7002
208,203_2,1997,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,62,4169.3,Soy,CS,39,,129809,104544,12.9,,,7738
209,204_2,1997,2,9,AT_NPK,4,NPK,2,Alt,61.44,4132,Soy,CS,42,,125453,121097,12.8,,,7660
210,205_2,1997,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,62.56,4207,Soy,CS,40,,109771,103673,12.9,,,7808
211,201_3,1997,2,11,RT_ctrl,1,Control,3,Chisel,58.11,3907.9,Soy,CS,41,,94090,93218,12.6,,,7228
212,202_3,1997,2,12,RT_N,2,N_only,3,Chisel,56.26,3783.5,Soy,CS,39,,102802,101059,12.6,,,6998
213,203_3,1997,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,52.67,3542.1,Soy,CS,42,,105415,92347,12.9,,,6574
214,204_3,1997,2,14,RT_NPK,4,NPK,3,Chisel,63.17,4248.3,Soy,CS,41,,84506,78408,13.2,,,7912
215,205_3,1997,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,60.78,4087.4,Soy,CS,41,,99317,98446,12.9,,,7586
216,201_4,1997,2,16,NT_ctrl,1,Control,4,No_till,58.77,3952.6,Soy,CS,36,,129809,133294,12.4,,,7294
217,202_4,1997,2,17,NT_N,2,N_only,4,No_till,52.54,3533.2,Soy,CS,33,,124582,122839,12.4,,,6520
218,203_4,1997,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,62.25,4186.4,Soy,CS,37,,105415,108900,12.7,,,7752
219,204_4,1997,2,19,NT_NPK,4,NPK,4,No_till,67.71,4553.4,Soy,CS,41,,117612,129809,12.6,,,8422
220,205_4,1997,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,56.26,3783.4,Soy,CS,38,,89734,97574,13,,,7030
301,301_1,1997,3,1,CT_ctrl,1,Control,1,Conv,63.19,4249.6,Soy,CS,39,,112385,112385,12.6,,,7860
302,302_1,1997,3,2,CT_N,2,N_only,1,Conv,61.01,4102.9,Soy,CS,37,,123710,104544,12.5,,,7580
303,303_1,1997,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,66.69,4485,Soy,CS,40,,102802,101930,12.9,,,8324
304,304_1,1997,3,4,CT_NPK,4,NPK,1,Conv,67.44,4535.5,Soy,CS,40,,106286,97574,12.8,,,8408
305,305_1,1997,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,67,4506.1,Soy,CS,39,,91476,96703,12.7,,,8344
306,301_2,1997,3,6,AT_ctrl,1,Control,2,Alt,55.97,3764,Soy,CS,35,,121097,99317,12.5,,,6954
307,302_2,1997,3,7,AT_N,2,N_only,2,Alt,62.96,4234.4,Soy,CS,39,,121097,109771,12.4,,,7814
308,303_2,1997,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,67.76,4557,Soy,CS,39,,101930,94961,12.8,,,8448
309,304_2,1997,3,9,AT_NPK,4,NPK,2,Alt,70.14,4716.7,Soy,CS,40,,118483,114127,12.4,,,8704
310,305_2,1997,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,67.83,4561.4,Soy,CS,38,,107158,108029,12.8,,,8456
311,301_3,1997,3,11,RT_ctrl,1,Control,3,Chisel,59.82,4023,Soy,CS,39,,89734,75794,12.8,,,7458
312,302_3,1997,3,12,RT_N,2,N_only,3,Chisel,60.1,4042,Soy,CS,41,,93218,88862,12.6,,,7476
313,303_3,1997,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,68.47,4604.4,Soy,CS,42,,102802,104544,12.7,,,8526
314,304_3,1997,3,14,RT_NPK,4,NPK,3,Chisel,65.65,4415,Soy,CS,41,,99317,81022,12.9,,,8194
315,305_3,1997,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,60.77,4086.7,Soy,CS,40,,81022,80150,12.8,,,7576
316,301_4,1997,3,16,NT_ctrl,1,Control,4,No_till,51.51,3463.8,Soy,CS,34,,114998,118483,12.4,,,6392
317,302_4,1997,3,17,NT_N,2,N_only,4,No_till,57.71,3881.1,Soy,CS,32,,117612,116741,12.4,,,7162
318,303_4,1997,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,65.62,4412.9,Soy,CS,40,,118483,103673,12.6,,,8162
319,304_4,1997,3,19,NT_NPK,4,NPK,4,No_till,62.41,4197.1,Soy,CS,38,,133294,127195,12.5,,,7754
320,305_4,1997,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,63.41,4264.2,Soy,CS,41,,119354,102802,12.5,,,7878
401,401_1,1997,4,1,CT_ctrl,1,Control,1,Conv,62.93,4232.3,Soy,CS,36,,117612,121097,12.6,,,7828
402,402_1,1997,4,2,CT_N,2,N_only,1,Conv,57.5,3866.8,Soy,CS,39,,121968,92347,12.6,,,7152
403,403_1,1997,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,65.71,4419,Soy,CS,38,,116741,108029,12.5,,,8164
404,404_1,1997,4,4,CT_NPK,4,NPK,1,Conv,63.66,4281.4,Soy,CS,40,,73181,89734,12.7,,,7928
405,405_1,1997,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,64.22,4318.6,Soy,CS,41,,108029,101059,12.8,,,8006
406,401_2,1997,4,6,AT_ctrl,1,Control,2,Alt,59.19,3980.6,Soy,CS,36,,82764,91476,12.5,,,7354
407,402_2,1997,4,7,AT_N,2,N_only,2,Alt,59.25,3984.9,Soy,CS,38,,108900,111514,12.5,,,7362
408,403_2,1997,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,64.53,4339.8,Soy,CS,39,,108900,101059,12.7,,,8036
409,404_2,1997,4,9,AT_NPK,4,NPK,2,Alt,66.44,4468.3,Soy,CS,41,,101930,94090,12.7,,,8274
410,405_2,1997,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,61.07,4107.2,Soy,CS,42,,110642,89734,12.8,,,7614
411,401_3,1997,4,11,RT_ctrl,1,Control,3,Chisel,54.89,3691.6,Soy,CS,38,,108900,81893,12.6,,,6828
412,402_3,1997,4,12,RT_N,2,N_only,3,Chisel,56.31,3786.8,Soy,CS,40,,105415,83635,12.6,,,7004
413,403_3,1997,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,61.85,4159.4,Soy,CS,41,,102802,89734,12.7,,,7702
414,404_3,1997,4,14,RT_NPK,4,NPK,3,Chisel,59.46,3998.7,Soy,CS,42,,110642,92347,13,,,7430
415,405_3,1997,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,59.9,4028.1,Soy,CS,40,,101930,66211,12.9,,,7476
416,401_4,1997,4,16,NT_ctrl,1,Control,4,No_till,55.39,3724.8,Soy,CS,37,,133294,121968,12.2,,,6858
417,402_4,1997,4,17,NT_N,2,N_only,4,No_till,59.11,3975.1,Soy,CS,37,,132422,110642,12.5,,,7344
418,403_4,1997,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,67.26,4523.4,Soy,CS,41,,116741,93218,12.7,,,8376
419,404_4,1997,4,19,NT_NPK,4,NPK,4,No_till,61.39,4128.3,Soy,CS,39,,63598,98446,12.9,,,7662
420,405_4,1997,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,59.48,3999.8,Soy,CS,40,,108900,95832,12.6,,,7398
101,101_1,1999,1,1,CT_ctrl,1,Control,1,Conv,58.24,3917,Soy,CS,33,,175982,155074,12.1,,,7924
102,102_1,1999,1,2,CT_N,2,N_only,1,Conv,61.9,4163,Soy,CS,42,,179903,136778,12,,,8412
103,103_1,1999,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,62.55,4206.5,Soy,CS,42,,173804,158123,12,,,8500
104,104_1,1999,1,4,CT_NPK,4,NPK,1,Conv,62.68,4215.4,Soy,CS,42,,179032,158123,12,,,
105,105_1,1999,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,59.6,4008,Soy,CS,42,,193842,164657,12.1,,,8108
106,101_2,1999,1,6,AT_ctrl,1,Control,2,Alt,56.86,3823.7,Soy,CS,39,,173804,147233,12.2,,,7744
107,102_2,1999,1,7,AT_N,2,N_only,2,Alt,51.92,3491.9,Soy,CS,34,,186001,155509,12,,,7056
108,103_2,1999,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,61.19,4115,Soy,CS,42,,183823,155945,12.2,,,8334
109,104_2,1999,1,9,AT_NPK,4,NPK,2,Alt,54.62,3673.2,Soy,CS,42,,190793,158994,11.9,,,7414
110,105_2,1999,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,60.61,4076,Soy,CS,40,,166835,152460,12.4,,,8274
111,101_3,1999,1,11,RT_ctrl,1,Control,3,Chisel,58.63,3943.2,Soy,CS,42,,183823,161172,12,,,7968
112,102_3,1999,1,12,RT_N,2,N_only,3,Chisel,56.41,3793.8,Soy,CS,40,,190357,170755,12,,,7666
113,103_3,1999,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,58.33,3922.4,Soy,CS,42,,182516,161608,11.8,,,7908
114,104_3,1999,1,14,RT_NPK,4,NPK,3,Chisel,67.42,4534.1,Soy,CS,40,,181210,161608,11.4,,,9100
115,105_3,1999,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,61.7,4149.1,Soy,CS,43,,186001,155074,12,,,8384
116,101_4,1999,1,16,NT_ctrl,1,Control,4,No_till,50.61,3403.5,Soy,CS,38,,180338,144619,11.7,,,6854
117,102_4,1999,1,17,NT_N,2,N_only,4,No_till,35.93,2416.5,Soy,CS,34,,164221,148104,11.4,,,4850
118,103_4,1999,1,18,NT_NwNPK,3,NplusNPKst,4,No_till,62.41,4197.2,Soy,CS,40,,161608,137214,11.8,,,8462
119,104_4,1999,1,19,NT_NPK,4,NPK,4,No_till,64.39,4330.2,Soy,CS,41,,172062,148540,11.9,,,8740
120,105_4,1999,1,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,61.17,4113.6,Soy,CS,37,,158123,144619,11.7,,,8284
201,201_1,1999,2,1,CT_ctrl,1,Control,1,Conv,47.66,3205.2,Soy,CS,38,,189922,158558,11.8,,,6462
202,202_1,1999,2,2,CT_N,2,N_only,1,Conv,53.24,3580.6,Soy,CS,40,,185566,159865,11.2,,,7170
203,203_1,1999,2,3,CT_NwNPK,3,NplusNPKst,1,Conv,50.78,3415.2,Soy,CS,40,,182081,154638,11.5,,,6862
204,204_1,1999,2,4,CT_NPK,4,NPK,1,Conv,53.03,3566.3,Soy,CS,40,,183823,151589,11.8,,,7190
205,205_1,1999,2,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,62.23,4184.9,Soy,CS,40,,176418,163350,11.6,,,8418
206,201_2,1999,2,6,AT_ctrl,1,Control,2,Alt,60.01,4035.5,Soy,CS,42,,181210,159865,11.8,,,8136
207,202_2,1999,2,7,AT_N,2,N_only,2,Alt,59.61,4008.7,Soy,CS,42,,176418,161608,11.8,,,8082
208,203_2,1999,2,8,AT_NwNPK,3,NplusNPKst,2,Alt,54.81,3686.1,Soy,CS,42,,179467,155074,12.3,,,7474
209,204_2,1999,2,9,AT_NPK,4,NPK,2,Alt,59.57,4006.2,Soy,CS,41,,175982,150718,11.9,,,8086
210,205_2,1999,2,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,58.08,3906.1,Soy,CS,41,,183823,155945,11.9,,,7884
211,201_3,1999,2,11,RT_ctrl,1,Control,3,Chisel,54.26,3649,Soy,CS,40,,178160,163786,11.6,,,7340
212,202_3,1999,2,12,RT_N,2,N_only,3,Chisel,62.65,4213,Soy,CS,41,,175111,158994,11.3,,,8446
213,203_3,1999,2,13,RT_NwNPK,3,NplusNPKst,3,Chisel,57.95,3897.5,Soy,CS,42,,189922,157252,11.6,,,7840
214,204_3,1999,2,14,RT_NPK,4,NPK,3,Chisel,55.61,3739.9,Soy,CS,40,,190793,155509,11.8,,,7540
215,205_3,1999,2,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,59.13,3976.5,Soy,CS,41,,183823,149411,11.7,,,8008
216,201_4,1999,2,16,NT_ctrl,1,Control,4,No_till,53.93,3626.9,Soy,CS,40,,153331,129373,11.7,,,7304
217,202_4,1999,2,17,NT_N,2,N_only,4,No_till,49.24,3311.2,Soy,CS,37,,158123,130244,11.3,,,6638
218,203_4,1999,2,18,NT_NwNPK,3,NplusNPKst,4,No_till,56.86,3824.2,Soy,CS,39,,169013,150718,11.8,,,7710
219,204_4,1999,2,19,NT_NPK,4,NPK,4,No_till,59.2,3981,Soy,CS,42,,153331,129809,11.6,,,8008
220,205_4,1999,2,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,58.38,3926.4,Soy,CS,40,,171191,143312,11.8,,,7916
301,301_1,1999,3,1,CT_ctrl,1,Control,1,Conv,56.79,3819,Soy,CS,40,,179032,163786,11.6,,,7682
302,302_1,1999,3,2,CT_N,2,N_only,1,Conv,51.42,3458,Soy,CS,36,,200376,175547,11.5,,,6948
303,303_1,1999,3,3,CT_NwNPK,3,NplusNPKst,1,Conv,57.4,3859.9,Soy,CS,38,,189922,152460,11.8,,,7782
304,304_1,1999,3,4,CT_NPK,4,NPK,1,Conv,62.54,4206.1,Soy,CS,40,,177289,140263,11.8,,,8480
305,305_1,1999,3,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,60.14,4044.2,Soy,CS,40,,182516,152896,12,,,8172
306,301_2,1999,3,6,AT_ctrl,1,Control,2,Alt,47.7,3208.1,Soy,CS,37,,190793,159430,11.5,,,6446
307,302_2,1999,3,7,AT_N,2,N_only,2,Alt,59.7,4015,Soy,CS,39,,170755,159865,11.4,,,8058
308,303_2,1999,3,8,AT_NwNPK,3,NplusNPKst,2,Alt,60.9,4095.7,Soy,CS,39,,179467,159865,11.7,,,8248
309,304_2,1999,3,9,AT_NPK,4,NPK,2,Alt,61.12,4110.3,Soy,CS,38,,175982,152896,11.6,,,8268
310,305_2,1999,3,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,61.26,4119.5,Soy,CS,40,,182081,167270,11.7,,,8296
311,301_3,1999,3,11,RT_ctrl,1,Control,3,Chisel,53.7,3611.1,Soy,CS,39,,188615,150718,11.7,,,7272
312,302_3,1999,3,12,RT_N,2,N_only,3,Chisel,57.52,3868.3,Soy,CS,43,,180338,165092,11.7,,,7790
313,303_3,1999,3,13,RT_NwNPK,3,NplusNPKst,3,Chisel,62.79,4222.4,Soy,CS,37,,202118,166399,11.5,,,8484
314,304_3,1999,3,14,RT_NPK,4,NPK,3,Chisel,55.07,3703.6,Soy,CS,37,,195584,156380,11.6,,,7450
315,305_3,1999,3,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,61.77,4153.8,Soy,CS,38,,197327,162479,11.5,,,8346
316,301_4,1999,3,16,NT_ctrl,1,Control,4,No_till,41.43,2786.4,Soy,CS,37,,175111,142006,11.3,,,5586
317,302_4,1999,3,17,NT_N,2,N_only,4,No_till,50.2,3376.2,Soy,CS,34,,162043,146797,11.4,,,6776
318,303_4,1999,3,18,NT_NwNPK,3,NplusNPKst,4,No_till,61.07,4107,Soy,CS,39,,151153,133294,11.5,,,8252
319,304_4,1999,3,19,NT_NPK,4,NPK,4,No_till,64.09,4310.1,Soy,CS,40,,156816,148104,11.6,,,8670
320,305_4,1999,3,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,62.92,4231.1,Soy,CS,37,,132858,128066,11.9,,,8540
401,401_1,1999,4,1,CT_ctrl,1,Control,1,Conv,59.57,4006,Soy,CS,38,,176854,162043,11.4,,,8040
402,402_1,1999,4,2,CT_N,2,N_only,1,Conv,50.54,3398.6,Soy,CS,39,,181645,149846,11.1,,,6798
403,403_1,1999,4,3,CT_NwNPK,3,NplusNPKst,1,Conv,59.6,4008,Soy,CS,41,,185130,157687,11.2,,,8026
404,404_1,1999,4,4,CT_NPK,4,NPK,1,Conv,64.47,4336,Soy,CS,42,,167270,150282,11.6,,,8722
405,405_1,1999,4,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,68.64,4616.1,Soy,CS,42,,172062,151589,11.7,,,9296
406,401_2,1999,4,6,AT_ctrl,1,Control,2,Alt,54.53,3667.2,Soy,CS,38,,173369,150282,11.4,,,7360
407,402_2,1999,4,7,AT_N,2,N_only,2,Alt,55.2,3712,Soy,CS,37,,179032,159865,11.4,,,7450
408,403_2,1999,4,8,AT_NwNPK,3,NplusNPKst,2,Alt,62.06,4173.4,Soy,CS,37,,179467,164657,11.4,,,8376
409,404_2,1999,4,9,AT_NPK,4,NPK,2,Alt,56.3,3786,Soy,CS,41,,176418,158123,11.3,,,7590
410,405_2,1999,4,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,62.15,4179.4,Soy,CS,37,,187744,150282,11.4,,,8388
411,401_3,1999,4,11,RT_ctrl,1,Control,3,Chisel,53.95,3628.3,Soy,CS,40,,190793,152896,11.4,,,7282
412,402_3,1999,4,12,RT_N,2,N_only,3,Chisel,58.32,3921.8,Soy,CS,41,,176854,152460,11.5,,,7880
413,403_3,1999,4,13,RT_NwNPK,3,NplusNPKst,3,Chisel,65.07,4375.7,Soy,CS,40,,185130,162043,11.4,,,8782
414,404_3,1999,4,14,RT_NPK,4,NPK,3,Chisel,56.3,3786.5,Soy,CS,40,,192971,157687,11.5,,,7608
415,405_3,1999,4,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,58.32,3922.1,Soy,CS,41,,180338,163350,11.2,,,7854
416,401_4,1999,4,16,NT_ctrl,1,Control,4,No_till,45.67,3071.3,Soy,CS,36,,142441,128066,11.4,,,6164
417,402_4,1999,4,17,NT_N,2,N_only,4,No_till,49.54,3331.9,Soy,CS,34,,143312,135907,11.2,,,6672
418,403_4,1999,4,18,NT_NwNPK,3,NplusNPKst,4,No_till,52.96,3561.6,Soy,CS,38,,121968,118048,11.2,,,7132
419,404_4,1999,4,19,NT_NPK,4,NPK,4,No_till,52.71,3544.6,Soy,CS,38,,122404,97139,11.2,,,7098
420,405_4,1999,4,20,NT_NPKwNPK,5,NPKplusNPKst,4,No_till,55.69,3745.4,Soy,CS,36,,151589,134600,11.2,,,7500
101,101_1,2001,1,1,CT_ctrl,1,Control,1,Conv,50.93,3424.9,Soy,CS,38,,128937.6,123274.8,10.6,,,7122
102,102_1,2001,1,2,CT_N,2,N_only,1,Conv,44.56,2996.8,Soy,CS,42,,162478.8,138085.2,10.2,,,6204
103,103_1,2001,1,3,CT_NwNPK,3,NplusNPKst,1,Conv,45.7,3073.6,Soy,CS,,,,,10.3,,,6370
104,104_1,2001,1,4,CT_NPK,4,NPK,1,Conv,44.86,3016.7,Soy,CS,40,,144183.6,125017.2,10.3,,,
105,105_1,2001,1,5,CT_NPKwNPK,5,NPKplusNPKst,1,Conv,53.56,3602.1,Soy,CS,,,,,10.5,,,7482
106,101_2,2001,1,6,AT_ctrl,1,Control,2,Alt,44.55,2995.9,Soy,CS,42,,155509.2,131986.8,10.2,,,6202
107,102_2,2001,1,7,AT_N,2,N_only,2,Alt,51.46,3460.6,Soy,CS,38,,138956.4,128937.6,10.5,,,7188
108,103_2,2001,1,8,AT_NwNPK,3,NplusNPKst,2,Alt,40.68,2735.7,Soy,CS,,,,,10.4,,,5676
109,104_2,2001,1,9,AT_NPK,4,NPK,2,Alt,46.13,3102,Soy,CS,42,,151153.2,126324,10.4,,,6436
110,105_2,2001,1,10,AT_NPKwNPK,5,NPKplusNPKst,2,Alt,37.94,2551.6,Soy,CS,,,,,10.4,,,5294
111,101_3,2001,1,11,RT_ctrl,1,Control,3,Chisel,36.25,2437.8,Soy,CS,42,,136778.4,122403.6,10.4,,,5058
112,102_3,2001,1,12,RT_N,2,N_only,3,Chisel,39.92,2684.4,Soy,CS,38,,139827.6,126324,10.6,,,5582
113,103_3,2001,1,13,RT_NwNPK,3,NplusNPKst,3,Chisel,54.8,3685.2,Soy,CS,,,,,10.4,,,7646
114,104_3,2001,1,14,RT_NPK,4,NPK,3,Chisel,52.62,3538.5,Soy,CS,40,,132858,114127.2,10.5,,,7350
115,105_3,2001,1,15,RT_NPKwNPK,5,NPKplusNPKst,3,Chisel,44.18,2971.4,Soy,CS,,,,,10.5,,,6172
116,101_4,2001,1,16,NT_ctrl,1,Control,4,No_till,39.14,2632.5,Soy,CS,38,,160736.4,140263.2,10.4,,,5462
